ID,Name,Year Published,Min Players,Max Players,Play Time,Min Age,Users Rated,Rating Average,BGG Rank,Complexity Average,Owned Users,Mechanics,Domains
929.0,The Great Dalmuti,1995.0,4,8,60,8,6866,6.56,1385,1.29,11254.0,"Hand Management, Ladder Climbing, Trick-taking",Party Games
35435.0,Nefertiti,2008.0,3,4,45,10,1900,7.0,1386,2.36,1956.0,"Auction/Bidding, Set Collection","Family Games, Strategy Games"
244191.0,Nagaraja,2019.0,2,2,30,9,1413,7.25,1387,2.02,2654.0,"Dice Rolling, Grid Movement, Hand Management, Modular Board, Network and Route Building, Sudden Death Ending, Tile Placement",Strategy Games
244995.0,Illusion,2018.0,2,5,15,8,2763,6.78,1388,1.07,4546.0,Pattern Recognition,Family Games
494.0,Ave Caesar,1989.0,2,6,30,12,4381,6.62,1389,1.36,4199.0,"Hand Management, Race, Track Movement",Family Games
319966.0,The King is Dead: Second Edition,2020.0,2,4,45,14,751,8.09,1390,2.11,1927.0,"Area Majority / Influence, Hand Management, Team-Based Game",Strategy Games
17223.0,World of Warcraft: The Boardgame,2005.0,2,6,180,12,5379,6.67,1391,3.51,8478.0,"Area Movement, Dice Rolling, Hand Management, Team-Based Game, Variable Player Powers",Thematic Games
986.0,Babel,2000.0,2,2,60,12,3818,6.67,1392,2.4,6206.0,"Hand Management, Set Collection",Strategy Games
6205.0,Europe Engulfed: WWII European Theatre Block Game,2003.0,2,3,720,14,1266,7.49,1393,3.77,2330.0,"Action Points, Area Movement, Dice Rolling, Ratio / Combat Results Table, Secret Unit Deployment, Simulation",Wargames
175307.0,Adventure Time: Love Letter,2015.0,2,4,20,10,1601,7.22,1394,1.05,3464.0,"Hand Management, Player Elimination",Family Games
157096.0,Historia,2014.0,1,6,120,12,2245,6.91,1395,3.1,2921.0,"Action Retrieval, Area Majority / Influence, Hand Management, Simultaneous Action Selection",Strategy Games
2393.0,Xiangqi,762.0,2,2,60,8,1884,7.12,1396,3.59,2884.0,Grid Movement,Abstract Games
148729.0,Maquis,2013.0,1,1,20,14,1261,7.37,1397,2.15,2619.0,"Solo / Solitaire Game, Worker Placement","Strategy Games, Thematic Games"
222542.0,Otys,2017.0,2,4,60,14,1836,7.02,1399,2.92,3480.0,"Action Queue, Set Collection, Worker Placement",Strategy Games
299047.0,Disney Villainous: Perfectly Wretched,2020.0,2,3,60,10,923,7.93,1400,2.41,4190.0,"Hand Management, Take That, Variable Player Powers",Family Games
171726.0,Project: ELITE,2016.0,1,4,30,12,994,7.64,1401,2.41,1433.0,"Cooperative Game, Dice Rolling, Grid Movement, Solo / Solitaire Game, Variable Player Powers",Thematic Games
155255.0,Pax Pamir,2015.0,2,5,120,12,1061,7.55,1402,3.65,2033.0,"Area Majority / Influence, Area Movement, Hand Management, Simulation",Strategy Games
37907.0,Diamonds Club,2008.0,2,4,75,10,1719,7.05,1403,2.63,1487.0,"Set Collection, Tech Trees / Tech Tracks, Worker Placement",Strategy Games
231484.0,Carnival of Monsters,2019.0,2,5,45,12,1412,7.31,1404,2.11,2306.0,"Card Drafting, Drafting, Set Collection",Family Games
246200.0,Piepmatz,2018.0,2,4,40,12,1496,7.17,1405,2.11,2899.0,"Card Drafting, Hand Management, Set Collection",Strategy Games
361.0,Hare & Tortoise,1973.0,2,6,45,8,4331,6.63,1406,1.94,6421.0,"Hand Management, Resource to Move",Family Games
230889.0,Aristeia!,2017.0,2,2,90,14,766,8.36,1407,3.03,1418.0,"Action Points, Area Majority / Influence, Deck Bag and Pool Building, Dice Rolling, Grid Movement, Hand Management, Line of Sight, Variable Player Powers","Customizable Games, Strategy Games"
172996.0,The King Is Dead,2015.0,2,4,50,12,1510,7.16,1408,2.57,2105.0,"Area Majority / Influence, Campaign / Battle Card Driven, Hand Management, Map Reduction, Team-Based Game, Turn Order: Pass Order, Variable Set-up",Strategy Games
71074.0,Expedition: Northwest Passage,2010.0,1,4,60,14,1780,7.03,1409,2.69,2212.0,"Action Points, Map Addition, Set Collection, Tile Placement",Strategy Games
237.0,Wooden Ships & Iron Men,1974.0,2,2,60,12,1946,7.05,1410,3.12,3993.0,"Action Queue, Dice Rolling, Hexagon Grid, Line of Sight, Simulation",Wargames
180592.0,Steam Time,2015.0,2,4,90,12,1558,7.13,1411,2.98,2913.0,"Card Drafting, Contracts, Modular Board, Worker Placement",Strategy Games
200853.0,Habitats,2016.0,2,5,50,10,1200,7.35,1412,2.26,1788.0,"Card Drafting, Grid Movement, Map Addition, Pattern Building, Square Grid, Tile Placement",Family Games
104955.0,Antike Duellum,2012.0,2,2,75,13,1636,7.09,1413,2.89,2204.0,"Area Majority / Influence, Area Movement, Hand Management, Rondel",Strategy Games
43868.0,The Adventurers: The Temple of Chac,2009.0,2,6,45,10,4618,6.6,1414,1.66,5455.0,"Action Points, Bias, Dice Rolling, Grid Movement, Memory, Push Your Luck, Variable Player Powers","Family Games, Thematic Games"
29223.0,Marrakech,2007.0,2,4,30,6,3660,6.68,1415,1.37,4149.0,"Area Majority / Influence, Roll / Spin and Move, Tile Placement",Family Games
165948.0,Mangrovia,2014.0,2,5,75,10,1500,7.15,1416,2.46,2023.0,"Area Majority / Influence, Hand Management, Variable Phase Order, Worker Placement","Family Games, Strategy Games"
38545.0,Kamisado,2008.0,2,2,20,10,2121,6.91,1417,2.46,2796.0,Grid Movement,Abstract Games
8129.0,Sluff Off!,2003.0,3,5,30,10,2258,6.87,1418,1.86,3612.0,"Betting and Bluffing, Hand Management, Predictive Bid, Trick-taking",Family Games
22348.0,Duplik,2005.0,3,10,45,12,1958,6.98,1419,1.22,3110.0,Line Drawing,Party Games
242722.0,Here I Stand: 500th Anniversary Edition,2017.0,2,6,360,14,588,8.61,1420,4.54,1716.0,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Point to Point Movement, Variable Player Powers",Wargames
183231.0,Adventure Land,2015.0,2,4,45,10,2047,6.92,1421,1.84,3443.0,"Area Majority / Influence, Grid Movement",Family Games
2251.0,Strat-O-Matic Baseball,1962.0,1,2,45,11,1073,7.78,1422,2.38,1591.0,"Dice Rolling, Simulation","Strategy Games, Thematic Games"
91984.0,Québec,2011.0,2,5,75,13,1507,7.14,1423,2.98,2140.0,"Area Majority / Influence, Modular Board, Worker Placement",Strategy Games
13308.0,Niagara,2004.0,3,5,45,8,7935,6.49,1425,1.83,9602.0,"Bias, Hand Management, Pick-up and Deliver, Set Collection, Simultaneous Action Selection",Family Games
144529.0,Theseus: The Dark Orbit,2013.0,2,4,90,8,1711,7.09,1426,2.83,2832.0,"Mancala, Point to Point Movement, Team-Based Game, Variable Player Powers",Strategy Games
175293.0,Trambahn,2015.0,2,2,45,8,1878,6.97,1427,1.83,3328.0,"Card Drafting, Set Collection",Family Games
1662.0,"Napoléon: The Waterloo Campaign, 1815",1974.0,2,3,120,12,1254,7.35,1428,2.49,2596.0,"Dice Rolling, Minimap Resolution, Point to Point Movement, Secret Unit Deployment, Simulation",Wargames
171011.0,Favor of the Pharaoh,2015.0,2,4,45,13,2623,6.8,1429,2.0,3650.0,"Deck Bag and Pool Building, Dice Rolling",Family Games
113636.0,Edo,2012.0,2,4,60,12,1609,7.09,1430,2.95,2676.0,"Action Queue, Hand Management, Point to Point Movement, Simultaneous Action Selection",Strategy Games
32125.0,Felicity: The Cat in the Sack,2007.0,3,5,20,8,4728,6.58,1431,1.4,5550.0,"Auction/Bidding, Betting and Bluffing, Secret Unit Deployment",Family Games
15511.0,Fjords,2005.0,2,2,30,8,2976,6.74,1432,1.72,3347.0,"Area Majority / Influence, Map Addition, Modular Board, Tile Placement","Abstract Games, Family Games"
38765.0,Ground Floor,2012.0,2,6,150,12,1656,7.04,1433,3.72,2276.0,Worker Placement,Strategy Games
98.0,Axis & Allies,1981.0,2,5,180,12,10297,6.56,1434,3.04,14520.0,"Area Movement, Dice Rolling, Minimap Resolution, Stat Check Resolution, Team-Based Game",Wargames
290236.0,Canvas,2021.0,1,5,30,14,953,7.81,1435,1.65,3230.0,"Card Drafting, Hand Management, Increase Value of Unchosen Resources, Layering, Set Collection",Family Games
2808.0,The Russian Campaign,1974.0,2,2,360,12,1385,7.3,1436,2.87,2742.0,"Dice Rolling, Grid Movement, Hexagon Grid, Movement Points, Multiple Maps, Ratio / Combat Results Table, Scenario / Mission / Campaign Game, Simulation, Sudden Death Ending, Zone of Control",Wargames
1198.0,SET,1988.0,1,20,30,6,10837,6.48,1437,1.68,17890.0,"Pattern Recognition, Set Collection, Speed Matching","Abstract Games, Family Games"
38386.0,A Castle for All Seasons,2008.0,2,4,60,10,2936,6.74,1438,2.79,3237.0,"Action Retrieval, Events, Simultaneous Action Selection, Worker Placement",Strategy Games
37358.0,Founding Fathers,2010.0,3,5,90,13,1820,6.98,1439,2.75,2161.0,"Area Majority / Influence, Campaign / Battle Card Driven, Card Drafting, Hand Management, Set Collection, Simulation, Voting",Strategy Games
146418.0,Warhammer: Diskwars,2013.0,2,4,90,14,1866,7.11,1440,2.77,4103.0,"Campaign / Battle Card Driven, Dice Rolling, Hand Management, Movement Template, Player Elimination, Rock-Paper-Scissors, Variable Player Powers","Customizable Games, Wargames"
255675.0,Exit: The Game - The Catacombs of Horror,2018.0,1,4,240,16,1087,7.45,1441,2.71,2607.0,Cooperative Game,
1887.0,Legend of the Five Rings,1995.0,2,8,45,12,1628,7.15,1442,3.29,2213.0,"Card Drafting, Player Elimination, Set Collection",Customizable Games
123239.0,Wits & Wagers Party,2012.0,4,18,25,8,2090,6.92,1443,1.13,4989.0,Betting and Bluffing,Party Games
142961.0,Thunderstone Advance: Numenera,2013.0,1,5,90,12,1290,7.28,1444,2.73,2922.0,"Card Drafting, Deck Bag and Pool Building, Hand Management","Strategy Games, Thematic Games"
272682.0,Expedition to Newdale,2019.0,1,4,90,12,988,7.56,1445,2.95,2131.0,"Hand Management, Simultaneous Action Selection, Variable Set-up, Worker Placement, Worker Placement, Different Worker Types",Strategy Games
169611.0,Love Letter: The Hobbit - The Battle of the Five Armies,2015.0,2,4,30,8,1654,7.11,1446,1.26,3240.0,"Hand Management, Player Elimination",Family Games
38992.0,Royal Palace,2008.0,2,4,60,12,2097,6.88,1447,2.78,2416.0,"Action Points, Area Majority / Influence",Strategy Games
223215.0,Flip Ships,2017.0,1,4,45,8,1610,7.06,1448,1.38,3045.0,"Bias, Cooperative Game, Flicking, Variable Player Powers",Family Games
270314.0,Ohanami,2019.0,2,4,20,8,1238,7.33,1449,1.14,2742.0,"Card Drafting, Drafting, Pattern Building, Set Collection",
35503.0,Ra: The Dice Game,2009.0,2,4,45,10,2452,6.79,1450,1.74,2231.0,"Dice Rolling, Die Icon Resolution, End Game Bonuses, Re-rolling and Locking, Set Collection",Family Games
129459.0,Duel of Ages II,2013.0,2,8,150,12,1173,7.45,1451,3.4,2140.0,"Grid Movement, Hexagon Grid, Line of Sight, Modular Board, Stat Check Resolution, Team-Based Game, Variable Player Powers",Thematic Games
46396.0,Ubongo 3D,2009.0,2,4,30,10,1506,7.13,1452,2.0,1791.0,Grid Coverage,"Abstract Games, Family Games"
4396.0,Odin's Ravens,2002.0,2,2,30,10,3665,6.65,1453,1.68,4801.0,Hand Management,"Family Games, Strategy Games"
258444.0,Gingerbread House,2018.0,2,4,30,8,1623,7.07,1454,1.87,2924.0,"Contracts, Pattern Building, Set Collection, Tile Placement",Family Games
198487.0,Smash Up: Cease and Desist,2016.0,2,2,45,12,1122,7.48,1455,2.5,4798.0,"Area Majority / Influence, Hand Management, Variable Player Powers",
157.0,Eurorails,1990.0,2,6,240,10,1748,7.09,1456,2.74,2613.0,"Connections, Crayon Rail System, Network and Route Building, Pick-up and Deliver",Strategy Games
4636.0,Clans,2002.0,2,4,30,10,4863,6.55,1457,2.03,4840.0,"Area Majority / Influence, Enclosure",Abstract Games
180852.0,Tiny Epic Western,2016.0,1,4,45,14,3637,6.68,1458,2.87,10706.0,"Area Majority / Influence, Commodity Speculation, Dice Rolling, Set Collection, Variable Player Powers, Worker Placement",Strategy Games
24742.0,Cold War: CIA vs KGB,2007.0,2,2,60,12,3948,6.64,1459,1.85,6094.0,"Area Majority / Influence, Push Your Luck, Secret Unit Deployment, Simultaneous Action Selection",Strategy Games
125752.0,Race! Formula 90,2013.0,2,6,270,14,796,7.99,1460,3.52,1032.0,"Card Drafting, Hand Management, Race, Simulation","Strategy Games, Thematic Games"
28089.0,Château Roquefort,2007.0,2,4,30,6,2255,6.85,1461,1.58,2948.0,"Action Points, Grid Movement, Map Deformation, Memory, Set Collection","Children's Games, Family Games"
205610.0,A Game of Thrones: Hand of the King,2016.0,2,4,30,14,3384,6.68,1462,1.17,6457.0,"Card Drafting, Grid Movement, Set Collection",Family Games
56931.0,Arena: Roma II,2009.0,2,2,45,8,2021,6.9,1463,1.93,2791.0,"Action Points, Dice Rolling, Hand Management, Take That",Strategy Games
230305.0,Unlock!: Mystery Adventures - The Tonipal's Treasure,2017.0,1,6,60,10,1596,7.05,1464,2.56,3407.0,"Cooperative Game, Storytelling","Family Games, Thematic Games"
24310.0,The Red Dragon Inn,2007.0,2,4,45,13,7104,6.56,1465,1.66,11233.0,"Betting and Bluffing, Hand Management, Player Elimination, Take That, Variable Player Powers","Party Games, Thematic Games"
54137.0,Battle Sheep,2010.0,2,4,15,7,3850,6.64,1466,1.47,4919.0,"Enclosure, Grid Movement, Hexagon Grid, Modular Board",Abstract Games
168998.0,Marvel Dice Masters: Age of Ultron,2015.0,2,2,60,14,1302,7.27,1467,2.33,3359.0,"Deck Bag and Pool Building, Dice Rolling, Variable Player Powers",Customizable Games
206940.0,Carcassonne: Amazonas,2016.0,2,5,35,8,1550,7.1,1468,1.89,3432.0,"Point to Point Movement, Tile Placement",Family Games
266164.0,Babylonia,2019.0,2,4,60,14,848,7.71,1469,2.53,1284.0,"Area Majority / Influence, Hand Management, Network and Route Building, Tile Placement",Strategy Games
124172.0,Tsuro of the Seas,2012.0,2,8,40,8,5730,6.55,1470,1.42,10480.0,"Dice Rolling, Hand Management, Network and Route Building, Player Elimination, Tile Placement","Abstract Games, Family Games"
182189.0,Treasure Hunter,2015.0,2,6,40,8,2671,6.77,1471,1.86,4501.0,"Card Drafting, Hand Management, Simultaneous Action Selection",Family Games
257614.0,Tussie Mussie,2019.0,2,4,30,8,1666,7.07,1472,1.11,4045.0,"Betting and Bluffing, Card Drafting, I Cut You Choose",Family Games
284777.0,Unmatched: Jurassic Park - InGen vs Raptors,2020.0,2,2,40,9,648,8.31,1473,1.83,2139.0,"Area Movement, Hand Management, Variable Player Powers",
3931.0,Mare Nostrum,2003.0,3,5,120,10,3127,6.72,1474,2.99,3470.0,"Area Majority / Influence, Dice Rolling, Set Collection, Trading, Variable Player Powers",Strategy Games
221769.0,Bios:Megafauna (Second Edition),2017.0,1,4,180,12,883,7.75,1475,4.48,3333.0,"Area Majority / Influence, Card Drafting, Modular Board, Simultaneous Action Selection","Strategy Games, Thematic Games"
255984.0,Sleeping Gods,2021.0,1,4,1200,13,562,8.79,1476,3.02,2477.0,"Cooperative Game, Hand Management, Push Your Luck, Storytelling",Thematic Games
36522.0,2 de Mayo,2008.0,2,2,20,12,1902,6.93,1477,2.16,2469.0,"Area Movement, Hand Management, Paper-and-Pencil, Simulation, Simultaneous Action Selection","Strategy Games, Wargames"
177478.0,IKI,2015.0,2,4,90,14,969,7.55,1478,2.94,1332.0,"Card Drafting, Pattern Building, Point to Point Movement, Set Collection",Strategy Games
27627.0,Talisman (Revised 4th Edition),2007.0,2,6,90,13,13248,6.52,1479,2.19,19895.0,"Dice Rolling, Role Playing, Roll / Spin and Move, Variable Player Powers",Thematic Games
24703.0,Heroscape Marvel: The Conflict Begins,2007.0,2,2,60,8,1851,7.01,1480,2.06,4070.0,"Dice Rolling, Grid Movement, Modular Board",Thematic Games
300327.0,The Castles of Tuscany,2020.0,2,4,60,10,1129,7.39,1481,2.18,2058.0,"Grid Coverage, Hexagon Grid, Modular Board, Set Collection, Tile Placement, Variable Set-up",Strategy Games
220792.0,The Expanse Board Game,2017.0,2,4,60,14,1357,7.2,1482,2.74,2645.0,"Action Points, Action/Event, Area Majority / Influence, Campaign / Battle Card Driven, Catch the Leader, Take That, Variable Player Powers, Victory Points as a Resource",Strategy Games
238393.0,Monolith Arena,2018.0,2,4,45,10,889,7.71,1483,2.42,1671.0,"Hand Management, Hexagon Grid, Player Elimination, Team-Based Game, Tile Placement, Variable Player Powers",Strategy Games
261594.0,Warhammer Underworlds: Nightvault,2018.0,2,2,60,12,812,7.94,1484,2.41,2304.0,"Action Points, Area Majority / Influence, Deck Bag and Pool Building, Dice Rolling, Grid Movement, Hand Management, Modular Board, Variable Player Powers",
63759.0,Seeland,2010.0,2,4,60,9,1895,6.92,1485,2.31,2859.0,"Rondel, Tile Placement","Family Games, Strategy Games"
41010.0,Carcassonne Junior,2009.0,2,4,20,4,3318,6.69,1486,1.14,6444.0,"Enclosure, Modular Board, Tile Placement",Children's Games
73.0,Show Manager,1996.0,2,6,60,10,1695,7.01,1487,2.09,1897.0,"Card Drafting, Set Collection","Family Games, Strategy Games"
235375.0,Spirits of the Forest,2018.0,1,4,20,14,2043,6.94,1488,1.36,4664.0,"Card Drafting, Set Collection","Abstract Games, Family Games"
5072.0,Carrom,0.0,2,4,60,6,1600,7.04,1489,1.48,1787.0,"Flicking, Team-Based Game",Family Games
195528.0,La Granja: No Siesta,2016.0,1,4,45,10,2056,6.85,1490,2.19,3411.0,"Card Drafting, Dice Rolling, Paper-and-Pencil","Family Games, Strategy Games"
288169.0,The Fox in the Forest Duet,2020.0,2,2,30,10,1241,7.29,1491,1.67,3428.0,"Cooperative Game, Hand Management, Trick-taking",Family Games
267813.0,Adventure Games: The Dungeon,2019.0,1,4,75,12,1499,7.13,1492,1.76,3656.0,"Cooperative Game, Narrative Choice / Paragraph",Thematic Games
193728.0,Pendragon: The Fall of Roman Britain,2017.0,1,4,360,16,770,8.0,1493,4.4,2654.0,"Action/Event, Alliances, Area Majority / Influence, Area Movement, Dice Rolling, Events, Income, Simulation, Solo / Solitaire Game, Variable Player Powers, Variable Set-up",Wargames
257527.0,Trapwords,2018.0,4,8,45,8,1679,7.02,1494,1.44,3343.0,"Modular Board, Storytelling, Team-Based Game, Time Track",Party Games
180771.0,Teenage Mutant Ninja Turtles: Shadows of the Past,2016.0,2,5,90,14,1187,7.49,1495,2.72,3474.0,"Dice Rolling, Grid Movement, Hand Management, Modular Board, Team-Based Game, Variable Player Powers",Thematic Games
23679.0,"Warriors of God: The Wars of England & France, 1135-1453",2008.0,2,2,180,12,1043,7.44,1496,2.61,2061.0,"Area Movement, Dice Rolling, Simulation",Wargames
267127.0,Aerion,2019.0,1,2,30,10,970,7.56,1497,1.93,2637.0,"Card Drafting, Cooperative Game, Dice Rolling, Push Your Luck, Set Collection, Solo / Solitaire Game",Strategy Games
192945.0,Coal Baron: The Great Card Game,2016.0,2,4,80,10,1394,7.15,1498,2.71,3101.0,"Card Drafting, Hand Management, Set Collection, Worker Placement",Strategy Games
85005.0,The Boss,2010.0,2,6,40,10,2304,6.81,1499,1.78,2595.0,"Area Majority / Influence, Auction/Bidding",Family Games
84.0,Rommel in the Desert,1982.0,2,2,150,12,987,7.55,1500,3.43,2090.0,"Dice Rolling, Hexagon Grid, Secret Unit Deployment",Wargames
225167.0,Human Punishment: Social Deduction 2.0,2018.0,4,16,90,10,1280,7.92,1501,2.55,2430.0,"Hidden Roles, Take That, Team-Based Game, Traitor Game, Variable Player Powers","Party Games, Thematic Games"
163370.0,Carcassonne: Gold Rush,2014.0,2,5,35,8,1389,7.17,1502,1.92,2796.0,"Area Majority / Influence, Tile Placement","Family Games, Strategy Games"
1107.0,Nyet!,1997.0,2,5,30,10,2254,6.8,1503,1.92,3937.0,"Hand Management, Trick-taking",Strategy Games
57660.0,Time's Up! Edición Azul,2006.0,4,12,45,12,1152,7.31,1504,1.24,1719.0,"Acting, Communication Limits, Memory, Team-Based Game",Party Games
240855.0,Lockup: A Roll Player Tale,2019.0,1,5,90,10,1095,7.4,1505,2.4,2291.0,"Area Majority / Influence, Multiple-Lot Auction, Secret Unit Deployment, Set Collection, Worker Placement",Strategy Games
174078.0,Holmes: Sherlock & Mycroft,2015.0,2,2,30,10,2160,6.85,1506,1.83,3898.0,"Card Drafting, Hand Management, Set Collection, Worker Placement",Family Games
